alpha_id,timestamp_utc,timestamp_ms,segment,execution_price,action,new_state,margin_fraction,leverage
LT_MOM_0720,2021-01-26T22:00:00+00:00,1611698400000,train,32003.18,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-01-26T22:00:00+00:00,1611698400000,train,32003.18,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-01-27T12:00:00+00:00,1611748800000,train,30647.15,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-01-27T12:00:00+00:00,1611748800000,train,30647.15,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-01-28T05:00:00+00:00,1611810000000,train,31313.04,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-01-28T05:00:00+00:00,1611810000000,train,31313.04,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-01-30T02:00:00+00:00,1611972000000,train,34147.57,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-01-30T02:00:00+00:00,1611972000000,train,34147.57,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-01T09:00:00+00:00,1612170000000,train,34509.98,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-01T09:00:00+00:00,1612170000000,train,34509.98,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-04T15:00:00+00:00,1612450800000,train,36840.0,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-04T15:00:00+00:00,1612450800000,train,36840.0,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-05T15:00:00+00:00,1612537200000,train,38138.14,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-05T15:00:00+00:00,1612537200000,train,38138.14,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-07T02:00:00+00:00,1612663200000,train,38674.27,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-07T02:00:00+00:00,1612663200000,train,38674.27,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-08T13:00:00+00:00,1612789200000,train,43505.9,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-08T13:00:00+00:00,1612789200000,train,43505.9,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-09T20:00:00+00:00,1612900800000,train,47162.49,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-09T20:00:00+00:00,1612900800000,train,47162.49,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-11T15:00:00+00:00,1613055600000,train,47984.81,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-11T15:00:00+00:00,1613055600000,train,47984.81,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-12T08:00:00+00:00,1613116800000,train,47398.59,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-12T08:00:00+00:00,1613116800000,train,47398.59,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-14T09:00:00+00:00,1613293200000,train,48838.62,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-14T09:00:00+00:00,1613293200000,train,48838.62,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-15T00:00:00+00:00,1613347200000,train,48655.21,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-15T00:00:00+00:00,1613347200000,train,48655.21,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-16T05:00:00+00:00,1613451600000,train,49447.52,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-16T05:00:00+00:00,1613451600000,train,49447.52,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-16T21:00:00+00:00,1613509200000,train,48826.61,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-16T21:00:00+00:00,1613509200000,train,48826.61,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-17T07:00:00+00:00,1613545200000,train,50626.49,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-17T07:00:00+00:00,1613545200000,train,50626.49,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-18T11:00:00+00:00,1613646000000,train,51740.98,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-18T11:00:00+00:00,1613646000000,train,51740.98,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-19T14:00:00+00:00,1613743200000,train,52866.78,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-19T14:00:00+00:00,1613743200000,train,52866.78,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-21T01:00:00+00:00,1613869200000,train,55918.62,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-21T01:00:00+00:00,1613869200000,train,55918.62,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-21T20:00:00+00:00,1613937600000,train,58181.37,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-21T20:00:00+00:00,1613937600000,train,58181.37,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-22T02:00:00+00:00,1613959200000,train,56939.99,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-22T02:00:00+00:00,1613959200000,train,56939.99,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-24T05:00:00+00:00,1614142800000,train,50671.55,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-24T05:00:00+00:00,1614142800000,train,50671.55,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-24T22:00:00+00:00,1614204000000,train,48743.11,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-24T22:00:00+00:00,1614204000000,train,48743.11,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-25T08:00:00+00:00,1614240000000,train,50414.54,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-25T08:00:00+00:00,1614240000000,train,50414.54,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-26T00:00:00+00:00,1614297600000,train,47087.97,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-26T00:00:00+00:00,1614297600000,train,47087.97,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-02-26T20:00:00+00:00,1614369600000,train,47010.0,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-02-26T20:00:00+00:00,1614369600000,train,47010.0,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-02-28T05:00:00+00:00,1614488400000,train,44397.29,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-02-28T05:00:00+00:00,1614488400000,train,44397.29,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-01T01:00:00+00:00,1614560400000,train,46246.26,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-01T01:00:00+00:00,1614560400000,train,46246.26,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-02T19:00:00+00:00,1614711600000,train,47710.33,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-02T19:00:00+00:00,1614711600000,train,47710.33,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-03T08:00:00+00:00,1614758400000,train,49763.58,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-03T08:00:00+00:00,1614758400000,train,49763.58,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-04T06:00:00+00:00,1614837600000,train,49671.85,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-04T06:00:00+00:00,1614837600000,train,49671.85,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-05T20:00:00+00:00,1614974400000,train,49298.42,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-05T20:00:00+00:00,1614974400000,train,49298.42,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-06T13:00:00+00:00,1615035600000,train,47696.75,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-06T13:00:00+00:00,1615035600000,train,47696.75,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-07T02:00:00+00:00,1615082400000,train,49140.95,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-07T02:00:00+00:00,1615082400000,train,49140.95,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-08T06:00:00+00:00,1615183200000,train,50766.3,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-08T06:00:00+00:00,1615183200000,train,50766.3,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-08T21:00:00+00:00,1615237200000,train,51821.67,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-08T21:00:00+00:00,1615237200000,train,51821.67,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-10T06:00:00+00:00,1615356000000,train,53696.32,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-10T06:00:00+00:00,1615356000000,train,53696.32,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-10T16:00:00+00:00,1615392000000,train,56374.82,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-10T16:00:00+00:00,1615392000000,train,56374.82,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-11T07:00:00+00:00,1615446000000,train,55634.85,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-11T07:00:00+00:00,1615446000000,train,55634.85,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-11T20:00:00+00:00,1615492800000,train,56906.17,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-11T20:00:00+00:00,1615492800000,train,56906.17,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-12T08:00:00+00:00,1615536000000,train,56714.76,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-12T08:00:00+00:00,1615536000000,train,56714.76,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-13T13:00:00+00:00,1615640400000,train,59969.17,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-13T13:00:00+00:00,1615640400000,train,59969.17,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-14T11:00:00+00:00,1615719600000,train,60413.43,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-14T11:00:00+00:00,1615719600000,train,60413.43,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-16T19:00:00+00:00,1615921200000,train,55415.24,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-16T19:00:00+00:00,1615921200000,train,55415.24,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-17T11:00:00+00:00,1615978800000,train,55120.83,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-17T11:00:00+00:00,1615978800000,train,55120.83,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-17T21:00:00+00:00,1616014800000,train,57764.38,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-17T21:00:00+00:00,1616014800000,train,57764.38,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-18T23:00:00+00:00,1616108400000,train,57669.89,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-18T23:00:00+00:00,1616108400000,train,57669.89,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-19T13:00:00+00:00,1616158800000,train,58910.0,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-19T13:00:00+00:00,1616158800000,train,58910.0,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-20T08:00:00+00:00,1616227200000,train,58472.13,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-20T08:00:00+00:00,1616227200000,train,58472.13,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-20T16:00:00+00:00,1616256000000,train,59284.71,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-20T16:00:00+00:00,1616256000000,train,59284.71,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-21T03:00:00+00:00,1616295600000,train,57686.08,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-21T03:00:00+00:00,1616295600000,train,57686.08,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-21T23:00:00+00:00,1616367600000,train,57657.62,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-21T23:00:00+00:00,1616367600000,train,57657.62,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-22T19:00:00+00:00,1616439600000,train,56554.2,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-22T19:00:00+00:00,1616439600000,train,56554.2,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-23T19:00:00+00:00,1616526000000,train,55423.43,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-23T19:00:00+00:00,1616526000000,train,55423.43,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-24T05:00:00+00:00,1616562000000,train,54166.77,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-24T05:00:00+00:00,1616562000000,train,54166.77,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-24T11:00:00+00:00,1616583600000,train,56513.78,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-24T11:00:00+00:00,1616583600000,train,56513.78,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-24T23:00:00+00:00,1616626800000,train,52540.82,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-24T23:00:00+00:00,1616626800000,train,52540.82,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-26T04:00:00+00:00,1616731200000,train,52421.61,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-26T04:00:00+00:00,1616731200000,train,52421.61,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-28T22:00:00+00:00,1616968800000,train,55155.46,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-28T22:00:00+00:00,1616968800000,train,55155.46,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-03-29T10:00:00+00:00,1617012000000,train,57962.05,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-03-29T10:00:00+00:00,1617012000000,train,57962.05,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-03-31T09:00:00+00:00,1617181200000,train,58046.06,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-03-31T09:00:00+00:00,1617181200000,train,58046.06,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-01T00:00:00+00:00,1617235200000,train,58810.99,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-01T00:00:00+00:00,1617235200000,train,58810.99,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-01T07:00:00+00:00,1617260400000,train,58824.92,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-01T07:00:00+00:00,1617260400000,train,58824.92,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-04T19:00:00+00:00,1617562800000,train,58160.65,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-04T19:00:00+00:00,1617562800000,train,58160.65,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-05T05:00:00+00:00,1617598800000,train,57361.57,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-05T05:00:00+00:00,1617598800000,train,57361.57,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-05T17:00:00+00:00,1617642000000,train,59085.29,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-05T17:00:00+00:00,1617642000000,train,59085.29,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-06T14:00:00+00:00,1617717600000,train,58509.0,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-06T14:00:00+00:00,1617717600000,train,58509.0,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-08T08:00:00+00:00,1617868800000,train,57065.97,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-08T08:00:00+00:00,1617868800000,train,57065.97,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-10T23:00:00+00:00,1618095600000,train,59126.8,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-10T23:00:00+00:00,1618095600000,train,59126.8,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-12T07:00:00+00:00,1618210800000,train,60929.95,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-12T07:00:00+00:00,1618210800000,train,60929.95,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-12T20:00:00+00:00,1618257600000,train,60168.56,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-12T20:00:00+00:00,1618257600000,train,60168.56,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-13T06:00:00+00:00,1618293600000,train,60750.0,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-13T06:00:00+00:00,1618293600000,train,60750.0,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-14T18:00:00+00:00,1618423200000,train,62369.31,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-14T18:00:00+00:00,1618423200000,train,62369.31,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-17T05:00:00+00:00,1618635600000,train,62294.54,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-17T05:00:00+00:00,1618635600000,train,62294.54,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-17T14:00:00+00:00,1618668000000,train,61110.39,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-17T14:00:00+00:00,1618668000000,train,61110.39,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-19T01:00:00+00:00,1618794000000,train,56753.2,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-19T01:00:00+00:00,1618794000000,train,56753.2,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-19T19:00:00+00:00,1618858800000,train,55621.52,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-19T19:00:00+00:00,1618858800000,train,55621.52,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-20T15:00:00+00:00,1618930800000,train,55378.37,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-20T15:00:00+00:00,1618930800000,train,55378.37,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-21T13:00:00+00:00,1619010000000,train,55417.63,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-21T13:00:00+00:00,1619010000000,train,55417.63,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-21T18:00:00+00:00,1619028000000,train,55512.56,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-21T18:00:00+00:00,1619028000000,train,55512.56,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-22T03:00:00+00:00,1619060400000,train,53749.65,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-22T03:00:00+00:00,1619060400000,train,53749.65,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-22T14:00:00+00:00,1619100000000,train,54447.02,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-22T14:00:00+00:00,1619100000000,train,54447.02,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-22T23:00:00+00:00,1619132400000,train,51645.62,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-22T23:00:00+00:00,1619132400000,train,51645.62,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-23T21:00:00+00:00,1619211600000,train,50536.47,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-23T21:00:00+00:00,1619211600000,train,50536.47,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-04-28T15:00:00+00:00,1619622000000,train,54511.55,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-04-28T15:00:00+00:00,1619622000000,train,54511.55,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-04-30T08:00:00+00:00,1619769600000,train,54354.01,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-04-30T08:00:00+00:00,1619769600000,train,54354.01,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-01T16:00:00+00:00,1619884800000,train,57395.33,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-01T16:00:00+00:00,1619884800000,train,57395.33,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-03T07:00:00+00:00,1620025200000,train,57981.86,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-03T07:00:00+00:00,1620025200000,train,57981.86,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-03T20:00:00+00:00,1620072000000,train,57650.0,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-03T20:00:00+00:00,1620072000000,train,57650.0,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-05T11:00:00+00:00,1620212400000,train,55700.01,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-05T11:00:00+00:00,1620212400000,train,55700.01,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-06T20:00:00+00:00,1620331200000,train,56186.01,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-06T20:00:00+00:00,1620331200000,train,56186.01,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-07T17:00:00+00:00,1620406800000,train,58375.55,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-07T17:00:00+00:00,1620406800000,train,58375.55,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-09T08:00:00+00:00,1620547200000,train,57997.21,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-09T08:00:00+00:00,1620547200000,train,57997.21,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-10T03:00:00+00:00,1620615600000,train,59063.32,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-10T03:00:00+00:00,1620615600000,train,59063.32,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-10T16:00:00+00:00,1620662400000,train,58359.24,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-10T16:00:00+00:00,1620662400000,train,58359.24,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-11T19:00:00+00:00,1620759600000,train,56408.8,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-11T19:00:00+00:00,1620759600000,train,56408.8,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-12T16:00:00+00:00,1620835200000,train,55540.65,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-12T16:00:00+00:00,1620835200000,train,55540.65,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-14T08:00:00+00:00,1620979200000,train,50045.73,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-14T08:00:00+00:00,1620979200000,train,50045.73,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-15T08:00:00+00:00,1621065600000,train,48510.01,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-15T08:00:00+00:00,1621065600000,train,48510.01,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-16T07:00:00+00:00,1621148400000,train,49089.99,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-16T07:00:00+00:00,1621148400000,train,49089.99,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-16T21:00:00+00:00,1621198800000,train,44116.16,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-16T21:00:00+00:00,1621198800000,train,44116.16,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-18T04:00:00+00:00,1621310400000,train,44819.76,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-18T04:00:00+00:00,1621310400000,train,44819.76,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-18T20:00:00+00:00,1621368000000,train,43283.15,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-18T20:00:00+00:00,1621368000000,train,43283.15,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-20T03:00:00+00:00,1621479600000,train,38054.78,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-20T03:00:00+00:00,1621479600000,train,38054.78,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-21T16:00:00+00:00,1621612800000,train,36818.53,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-21T16:00:00+00:00,1621612800000,train,36818.53,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-22T11:00:00+00:00,1621681200000,train,38332.62,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-22T11:00:00+00:00,1621681200000,train,38332.62,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-23T10:00:00+00:00,1621764000000,train,34191.59,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-23T10:00:00+00:00,1621764000000,train,34191.59,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-24T04:00:00+00:00,1621828800000,train,35221.25,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-24T04:00:00+00:00,1621828800000,train,35221.25,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-26T21:00:00+00:00,1622062800000,train,38721.03,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-26T21:00:00+00:00,1622062800000,train,38721.03,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-27T15:00:00+00:00,1622127600000,train,40026.1,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-27T15:00:00+00:00,1622127600000,train,40026.1,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-28T03:00:00+00:00,1622170800000,train,38279.24,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-28T03:00:00+00:00,1622170800000,train,38279.24,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-30T08:00:00+00:00,1622361600000,train,35997.5,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-30T08:00:00+00:00,1622361600000,train,35997.5,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-05-31T04:00:00+00:00,1622433600000,train,34498.64,CLOSE_LONG,0,0.1,10.0
LT_MOM_0720,2021-05-31T04:00:00+00:00,1622433600000,train,34498.64,OPEN_SHORT,-1,0.1,10.0
LT_MOM_0720,2021-05-31T13:00:00+00:00,1622466000000,train,36787.99,CLOSE_SHORT,0,0.1,10.0
LT_MOM_0720,2021-05-31T13:00:00+00:00,1622466000000,train,36787.99,OPEN_LONG,1,0.1,10.0
LT_MOM_0720,2021-06-01T13:00:00+00:00,1622552400000,train,36152.97,CLOSE_LONG,0,0.1,10.0
